Company,Industry,Review Title,Review Text,Rating,Date
DoorDash,Food Delivery,I would give this rating a 0 if…,"I would give this rating a 0 if possible, my driver could not speak or read any English so he was going in totally blind, looking for my building that he never would have found if my boyfriend didn't go outside chasing his car down through many different parking lots. The man triggered my bpd (borderline personality disorder by screaming at me on the phone, hung up on me, ignored my calls and texts. Then when I was trying to help him find my building and said look for 15 because it was much easier for him to find a building with a hidden number on it which I specifically wrote in my directions. He was furious that I told him to look for building 15 and started throwing a tantrum. This is extremely unprofessional and this is not the first time this has happened. I am completely furious with this company for not hiring capable enough people to understand basic English and instructions due to their lack of knowledge upon reading directions.please change your policies and do better.",1,2026-07-17T03:20:40.000Z
DoorDash,Food Delivery,Driver delivered to wrong address,Driver delivered to wrong address! It was a VA Hospital - then when I let him know he told me to change the address in the app - but I’m at the VA Hospital! Called to for a refund and they emailed that they could only give me $5 back from a$22 order! When I called back to question why - they disabled my account! I’m unable to log in in so I just deleted the app! Three managers have called me since saying hold on - I’ll see about your refund - then I’m hung up on!,1,2026-07-17T02:19:17.000Z
DoorDash,Food Delivery,Do not use this app it is a scam,Do not use this app it is a scam. They send drivers who lose your orders over and over again . They buy items even when you say refund . They replace it with stuff you never wanted. Dealing with customer service is a joke. It is a huge waste of money.,1,2026-07-17T01:56:51.000Z
DoorDash,Food Delivery,Lost my food after giving directions…,Lost my food after giving directions and didn't get a refund. I ended my subscription and uninstalled the app,1,2026-07-17T01:52:01.000Z
DoorDash,Food Delivery,Will never use DoorDash again,Will never use DoorDash again. Charged me full price for items not delivered . Dasher even called to state only partial order could be fulfilled. Customer service is a joke and denied my request several times. Was promised call from a supervisor and they never happened. DoorDash will take your money and not make it right. Lost a customer permanently,1,2026-07-17T01:43:22.000Z
DoorDash,Food Delivery,Waste of Money,"Ordered food over an hour ago. Multiple ""dashers"" went to pick up. Still no food. $40 for a lunch that I won't be able to eat now. They are the worst.",1,2026-07-16T21:49:44.000Z
DoorDash,Food Delivery,Ten minus worse company ever,"Ten minus worse company ever , My experience with DoorDash has been extremely disappointing. I signed up for a membership because I believed it would help me save money. Instead, after providing my credit card information, I continued to be charged month after month, even after trying to address the issue.

I contacted my bank, filed disputes, called DoorDash multiple times, and sent emails requesting that the charges stop. In my experience, resolving the problem was frustrating and time-consuming, and I did not receive the level of customer service I expected.

Based on my personal experience, I would strongly encourage anyone considering a membership to carefully review the terms, monitor their credit card statements closely, and make sure they understand how recurring charges work before signing up.

This has been one of the worst customer service experiences I’ve ever had, and I will not be using DoorDash again.",1,2026-07-16T20:29:07.000Z
DoorDash,Food Delivery,This experience was awful,"This experience was awful. I ordered a grocery delivery, and my dasher was extremely rude from the very beginning for no apparent reason. She them delivered my groceries to the wrong apartment. When I reached out to her asking where she left them, she immediately started blaming me and saying they were left at my apartment and if they weren't there, then I put in the wrong address. Even though I've been using doordash for awhile and gave never had them deliver to the wrong address, I still double checked, and my address is 100% correct. I asked her to at least come back real quick to show me where they were and she just kept yelling at me and telling me it's my fault and that I was interrupting her night. So I reached out to doordash, and their solution was a $15 refund. My order was $52, and they're going to refund me $15? So they finally said they could redeliver, which I was basically forced to do so I didn't lose $40. Which means I had to cancel my plans to stay home for the order. So the redelivery goes smoothly, delivered without issue. So I contact doordash again to see if they can give the tip I gave to the first driver to the second driver instead. They said they could do that and it would be taken care of. All of a sudden I get an email that they've charged me an additional amount for the tip! Instead of transferring it like they said they would, they charged me for it, which I never authorized. Then when I reached out they said they could refund that additional charge, and when they did they only refunded part of it!! Overall, a 3 hour nightmare and I'm officially done with doordash.",1,2026-07-16T15:52:43.000Z
DoorDash,Food Delivery,Just a heads-up for anyone considering…,"Just a heads-up for anyone considering the KFC promotion on DoorDash.

I recently saw an offer on the DoorDash app stating that if you spend over $20 on a KFC order, you would receive 10 free wings. Based on that promotion, I placed an order worth more than $50.

Unfortunately, the free wings were not included. I contacted the KFC staff, and while they were understanding and tried to help, they advised that the issue was beyond their control and would need to be handled by DoorDash.

I'm sharing my experience so others can be aware and double-check the promotion details before ordering. If you're planning to use this offer, you may want to confirm it with DoorDash first to avoid disappointment.",1,2026-07-16T14:56:05.000Z
DoorDash,Food Delivery,Doordash ripped us off 80 dollars…,Doordash ripped us off 80 dollars .would not refund when clearly the wrong items weren't delivered .how can this fraud go on .,1,2026-07-16T06:54:22.000Z
DoorDash,Food Delivery,Warning when buying DoorDash Giftcards: DoorDash Deactivated Account & Confiscated $XXX in Prepaid Gift Card Funds,"WARNING to consumers holding or purchasing DoorDash gift cards: DoorDash deactivated my consumer account without stating any policy violation and confiscated an active, unspent balance of $XXX.00 in legitimate gift card funds. When I contacted customer support, a DoorDash supervisor confirmed seeing my active $XXX.00 balance on file. However, DoorDash refused to reactivate the account to allow credit usage and explicitly refused to issue a refund for the locked funds, telling me to contact third parties instead.I filed a dispute with the Washington State Attorney General’s Office Consumer Protection Division (File #: 724218). DoorDash declined voluntary informal resolution through the state, refusing to release my money.Under Washington State Law (RCW 19.240.110), gift card balances represent stored value held in trust for the consumer and cannot be subjected to corporate forfeiture or arbitrary seizure. Retaining prepaid consumer funds without providing a mechanism for credit exhaustion or a cash refund constitutes an unfair trade practice under RCW 19.86.Do not purchase or load gift cards into the DoorDash app. If your account is flagged by their automated systems, DoorDash will absorb your cash balance and stonewall all refund requests.",1,2026-07-16T06:28:15.000Z
DoorDash,Food Delivery,If u like having ur meal ice cold and less than half what u ordered show up taking an hr to get dot head2 speak English and then refunded screaming ur balls off ur still hungry then go ahead and call,"If I want to scream at the top of your lungs, be guar",1,2026-07-16T05:27:46.000Z
DoorDash,Food Delivery,This bank is tied to the corporation…,"This bank is tied to the corporation Crimson, who is in partnership with Doordash. Doordash hired Starion (Crimson) as the administration for their debit card services. I filed a case with Doordash Crimson 2 days ago. I am a platinum dasher for doordash. There was a promotion that took place from April-June 30th that resulted in 10% cash back refund on a weekly basis for gas services used. I received cash back refunds for the promotion on a weekly basis all the way up to the last week of their promotion. Therefore, I called crimson to seek My cash back refund for the last week of June which resulted in the dates of June 28-June 30th. I had several transactions I made for gas. I've always used my Doordash crimson card for gas in store AND at the pump. I filed my case with crimson and on several recorded calls I was assured I would receive my refund and I would receive an email confirmation with the details. My case initially was supposed to be resolved in 24 hours and it wasn't. I called Crimson approx around 4-415 pm EST on July 14th. I had a horrible experience between representatives and supervisors setting expectations that weren't fulfilled, being hung up on, and being told I would get a callback and nobody calling me back. I am very frustrated and exhausted because I had to make callbacks myself and still did not receive the resolution I was told I would receive. A couple hours later after my first few calls, I was told my case was denied because the transactions filed were not eligible based on their terms. This has NEVER prevented me from receiving my cash back refunds during the promotion before as I advised crimson. I also advised crimson management that multiple reps and supervisors informed me I'd be receiving the gas cash back refund. I am huge on morals like integrity and honesty. I was lied to and pushed around for several hours with no resolution. I am now seeking full cash back refund for transaction & damages. Case# 4e760ebe-e475-46bb-bbfa-7d721e92644a",1,2026-07-16T04:20:13.000Z
DoorDash,Food Delivery,Charged for DoorDash Passs Multiple Times without Signing Up,"Their service has been okay but their DoorDash pass is a complete scam. It seems they automatically enroll you in it unless you opt out. I don't see how they get away with this. Shame on me for not checking my credit card bill but I got $60 in charges over about 8 months for a pass I never used. I will never use DoorDash again.
This happened previously on my corporate card but I noticed it right away and got it reversed.",1,2026-07-16T04:16:31.000Z
